"[0, 1, 3, 4, 5, 6, 7, 9, 10, 11, 12, 15, 18, 19, 20, 21, 22, 23]",all_clustering_resultsCL0
"[13, 14, 16, 17]",all_clustering_resultsCL1
"[2, 8]",all_clustering_resultsCL2
