0.26338,0.10424,0.09297,0.15577,0.1521,0.00802,0.03841,0.18511,0.04185,0.0998,0.10834,0.18405,0.30826,0.11307,0.10548,0.03914,0.04988,0.03359,0.07165,0.46554,0.15909,0.0291,0.11182,0.07933,0.07257,0.00668,0.01428,0.11771,0.52323,0.10315,0.04454,0.11784,0.39972,0.20637,0.11179,0.047,0.04069,0.01773,0.03467,0.14204,0.07627,0.07793,0.13011,0.19519,0.29315,0.12937,0.05474,0.04324,0.2685,0.18994,0.13411,0.09988,0.10827,0.0558,0.06699,0.07651,0.07467,0.03024,0.05272,0.09043,0.22398,0.2432,0.13505,0.14971,0.57777,0.06185,0.03877,0.02732,0.02772,0.01285,0.02836,0.22536,0.0847,0.07972,0.10468,0.12308,0.13535,0.19699,0.18899,0.08649,0.13543,0.06396,0.1385,0.19955,0.20278,0.08643,0.09082,0.08252,0.21337,0.02144,0.10457,0.15132,0.29809,0.08347,0.01616,0.11158,0.20054,0.02098,0.04158,0.07752,0.12689,0.04331,0.12939,0.35979,0.02322,0.02569,0.0494,0.25551,0.40587,0.12324,0.08174,0.03532,0.03345,0.01997,0.09583,0.32334,0.33319,0.12514,0.04441,0.02468,0.06733,0.09572,0.11839,0.1294,0.29246,0.02043,0.01741,0.25886
0.2054,0.14303,0.09493,0.16981,0.1573,0.01842,0.02572,0.18539,0.05186,0.15861,0.09962,0.25898,0.28682,0.05783,0.05373,0.03256,0.02489,0.03944,0.094,0.30715,0.22585,0.08702,0.15112,0.07053,0.06879,0.00504,0.01711,0.16068,0.42808,0.16103,0.06744,0.09184,0.34203,0.19047,0.04491,0.05319,0.03902,0.03444,0.06632,0.22962,0.03924,0.09381,0.22176,0.20679,0.28009,0.11308,0.03307,0.01215,0.2695,0.158,0.15972,0.0874,0.07971,0.06266,0.09331,0.08968,0.10781,0.03022,0.05989,0.08342,0.25019,0.24943,0.12884,0.0902,0.41606,0.0315,0.02803,0.01653,0.0146,0.01371,0.07005,0.40954,0.05387,0.11619,0.1661,0.23913,0.1036,0.17198,0.089,0.06013,0.03448,0.0328,0.0678,0.17178,0.29236,0.2117,0.11016,0.07891,0.26506,0.18773,0.14336,0.10119,0.10698,0.03535,0.06756,0.09279,0.18947,0.06975,0.08864,0.06159,0.07796,0.07506,0.1454,0.29212,0.0502,0.01029,0.03305,0.10755,0.26808,0.1286,0.30007,0.10216,0.03971,0.1137,0.19309,0.28265,0.30158,0.04039,0.01541,0.01347,0.12829,0.27936,0.17262,0.11027,0.14508,0.01438,0.02547,0.12454
0.22935,0.20668,0.08075,0.09558,0.14736,0.00724,0.03377,0.19927,0.0301,0.10568,0.15657,0.27166,0.19644,0.08354,0.1237,0.0323,0.00519,0.00222,0.14502,0.37768,0.34572,0.03594,0.07194,0.0163,0.05742,0.00193,0.00664,0.20019,0.32421,0.09648,0.08447,0.22864,0.30763,0.23067,0.10784,0.07871,0.03196,0.0176,0.03402,0.19158,0.03927,0.07142,0.08267,0.22037,0.30842,0.1775,0.06148,0.03887,0.20661,0.18181,0.16305,0.10729,0.08545,0.02764,0.04751,0.18064,0.07913,0.02934,0.06562,0.14176,0.33674,0.17079,0.081,0.09563,0.4499,0.05589,0.02426,0.02917,0.02778,0.01069,0.04025,0.36206,0.02826,0.15801,0.3173,0.11038,0.10804,0.13773,0.11045,0.02982,0.14586,0.09034,0.12196,0.16982,0.12563,0.08706,0.14229,0.11704,0.15767,0.0231,0.04899,0.12734,0.32086,0.15101,0.04602,0.12501,0.19787,0.02825,0.01265,0.03732,0.10296,0.03787,0.14111,0.44195,0.01762,0.00774,0.04146,0.25129,0.40616,0.13547,0.08198,0.05829,0.01272,0.01084,0.10643,0.32133,0.40875,0.11214,0.01775,0.01004,0.21084,0.18746,0.05209,0.15206,0.20096,0.07428,0.05244,0.06987
0.19997,0.27163,0.02962,0.06029,0.27479,0.00446,0.00755,0.15169,0.05206,0.27994,0.19084,0.15359,0.26859,0.02086,0.01144,0.02268,0.00488,0.02184,0.2045,0.39853,0.20177,0.04754,0.11392,0.007,0.06547,0.00147,0.00373,0.24225,0.37125,0.09907,0.12268,0.09408,0.24683,0.17056,0.12999,0.11239,0.05069,0.02862,0.03549,0.22543,0.05207,0.14587,0.14025,0.19363,0.28489,0.12435,0.03295,0.02599,0.20636,0.13348,0.16925,0.10913,0.09843,0.06053,0.09317,0.12966,0.0843,0.01137,0.06153,0.10439,0.26972,0.28013,0.10929,0.07926,0.42128,0.06741,0.03413,0.03246,0.02606,0.0168,0.07851,0.32334,0.05343,0.16984,0.25471,0.23274,0.12125,0.08598,0.05143,0.03063,0.0764,0.06687,0.08401,0.19025,0.1868,0.11083,0.17975,0.10508,0.16898,0.0529,0.04908,0.10404,0.30342,0.19078,0.03995,0.09084,0.1998,0.02189,0.01849,0.03774,0.08489,0.03202,0.18263,0.42254,0.04926,0.02185,0.03305,0.14284,0.24065,0.20107,0.20674,0.10454,0.02623,0.07107,0.13983,0.23479,0.29372,0.14498,0.05632,0.03306,0.19385,0.2104,0.18155,0.10806,0.14495,0.03855,0.02986,0.09278
0.21019,0.19946,0.11668,0.10651,0.14213,0.00813,0.02729,0.18961,0.03818,0.14098,0.10849,0.3177,0.24579,0.04913,0.06344,0.03629,0.01226,0.00713,0.1434,0.26304,0.31598,0.05476,0.17409,0.02934,0.0817,0.00361,0.01459,0.23265,0.33702,0.06795,0.06374,0.19874,0.38154,0.23917,0.13342,0.04205,0.02027,0.01592,0.02613,0.14151,0.04076,0.04437,0.08383,0.22067,0.35191,0.17189,0.04425,0.04232,0.32069,0.17141,0.1575,0.10228,0.03992,0.0244,0.06872,0.11509,0.08976,0.05694,0.11032,0.11087,0.31399,0.13636,0.06837,0.1134,0.44482,0.04231,0.03604,0.02025,0.01418,0.01187,0.06158,0.36895,0.04231,0.11963,0.36727,0.13495,0.09751,0.10921,0.09809,0.03102,0.14161,0.11436,0.09469,0.19899,0.16292,0.06609,0.09442,0.12691,0.23094,0.01481,0.03715,0.07323,0.2714,0.21108,0.06092,0.10046,0.21291,0.02296,0.01292,0.02938,0.11735,0.02472,0.1382,0.44157,0.06058,0.04391,0.06013,0.27551,0.28338,0.11902,0.09117,0.06629,0.01859,0.04349,0.04992,0.24713,0.3872,0.19534,0.04007,0.01825,0.21461,0.17105,0.05,0.15379,0.20795,0.06046,0.03092,0.11121
0.24853,0.12014,0.09332,0.1672,0.16701,0.01342,0.03447,0.15591,0.04924,0.09752,0.1026,0.21981,0.3261,0.09348,0.07155,0.03969,0.06329,0.05072,0.10837,0.2548,0.22927,0.04751,0.1756,0.07044,0.06339,0.00972,0.02146,0.12074,0.4222,0.20722,0.0665,0.08877,0.35261,0.2007,0.07341,0.02233,0.0257,0.01964,0.04863,0.25697,0.04627,0.07968,0.2189,0.21707,0.25582,0.11956,0.05422,0.00847,0.22486,0.16184,0.12634,0.09097,0.09841,0.07723,0.09252,0.12783,0.1201,0.04018,0.05096,0.08009,0.2574,0.2317,0.13978,0.07979,0.30807,0.03104,0.02016,0.02773,0.01932,0.02019,0.0747,0.49878,0.06372,0.074,0.09159,0.1563,0.19461,0.13315,0.23852,0.04811,0.02224,0.03624,0.06539,0.15615,0.30751,0.21384,0.14172,0.05692,0.25872,0.23119,0.15994,0.10364,0.10271,0.03734,0.02811,0.07836,0.20248,0.08182,0.09278,0.06048,0.0558,0.04614,0.16107,0.29942,0.02368,0.01078,0.02625,0.09749,0.29166,0.21063,0.26131,0.07819,0.03518,0.09915,0.2834,0.23771,0.28936,0.03249,0.01084,0.01187,0.18111,0.25994,0.16153,0.10398,0.15572,0.02201,0.02032,0.09539
0.23376,0.15609,0.09872,0.12013,0.13971,0.01689,0.03,0.20469,0.04669,0.11803,0.10674,0.2247,0.32686,0.05878,0.07194,0.04628,0.01645,0.02317,0.08225,0.35857,0.20684,0.06399,0.16346,0.08527,0.06657,0.0147,0.04838,0.13567,0.46656,0.07775,0.04669,0.14367,0.37695,0.26846,0.12439,0.06011,0.0252,0.00778,0.01623,0.12088,0.04385,0.03147,0.10867,0.19513,0.36638,0.19086,0.04178,0.02184,0.26046,0.20135,0.15556,0.08229,0.06167,0.03325,0.05663,0.14878,0.06198,0.036,0.04537,0.11188,0.25876,0.25609,0.10976,0.12015,0.49681,0.09012,0.04814,0.02429,0.02609,0.00973,0.03774,0.26708,0.04276,0.15271,0.24727,0.11192,0.12854,0.10048,0.13383,0.08249,0.07942,0.0943,0.11129,0.2253,0.20485,0.0958,0.09804,0.09099,0.19088,0.01086,0.05518,0.09315,0.31397,0.19657,0.04825,0.09115,0.16359,0.01599,0.02497,0.03469,0.12713,0.02921,0.13846,0.46596,0.05229,0.01492,0.03113,0.21519,0.25632,0.17868,0.18138,0.0701,0.01745,0.03863,0.12188,0.2464,0.33751,0.15906,0.05825,0.02081,0.13585,0.17762,0.09061,0.12268,0.21089,0.05437,0.05761,0.15037
0.21127,0.32944,0.03444,0.06456,0.2368,0.0041,0.00453,0.11485,0.03243,0.20798,0.23471,0.26292,0.22632,0.01194,0.01293,0.01076,0.02779,0.04209,0.13881,0.34557,0.25515,0.07691,0.06984,0.04383,0.0688,0.00479,0.00573,0.12334,0.42389,0.10515,0.14552,0.12277,0.21523,0.26786,0.13982,0.07694,0.02737,0.01762,0.0136,0.24155,0.0365,0.09236,0.11546,0.17228,0.32841,0.20091,0.03157,0.02252,0.20835,0.12515,0.15733,0.12516,0.07984,0.07448,0.11689,0.1128,0.12531,0.01528,0.01046,0.03628,0.15112,0.44668,0.12123,0.09364,0.46632,0.08884,0.04477,0.01751,0.02055,0.00786,0.07595,0.2782,0.08996,0.15629,0.24917,0.10028,0.10808,0.12471,0.12545,0.04607,0.05683,0.07331,0.08761,0.17562,0.1932,0.1439,0.1619,0.10763,0.40698,0.0435,0.03427,0.07497,0.17183,0.15557,0.04552,0.06736,0.22497,0.01883,0.01021,0.06915,0.0666,0.03958,0.18319,0.38746,0.02248,0.02121,0.05224,0.22881,0.28324,0.20566,0.1342,0.05215,0.04592,0.04099,0.08437,0.24322,0.2579,0.18575,0.10526,0.03658,0.18807,0.25257,0.16701,0.09901,0.16248,0.03255,0.01549,0.08282
0.23733,0.31863,0.06413,0.06777,0.20354,0.00187,0.0059,0.10083,0.03086,0.11028,0.20704,0.26821,0.31549,0.02432,0.02225,0.02154,0.00955,0.02223,0.19077,0.41893,0.22344,0.02738,0.07269,0.03501,0.07441,0.00439,0.00497,0.22026,0.33498,0.11377,0.13417,0.11305,0.27773,0.24245,0.1476,0.05454,0.02173,0.01698,0.03022,0.20874,0.04588,0.04332,0.11915,0.20931,0.30667,0.20126,0.05219,0.02222,0.18059,0.12042,0.17471,0.13666,0.10858,0.05516,0.07871,0.14517,0.12462,0.01765,0.01832,0.04505,0.24655,0.31861,0.13455,0.09465,0.49286,0.04241,0.03667,0.02199,0.0209,0.02287,0.06799,0.2943,0.04093,0.12487,0.30896,0.11053,0.12281,0.1147,0.09774,0.07945,0.09022,0.09394,0.07169,0.15591,0.19447,0.15836,0.17493,0.06049,0.39261,0.04123,0.02569,0.06673,0.18407,0.1317,0.05141,0.10655,0.14505,0.01011,0.00993,0.02547,0.09477,0.03839,0.23101,0.44526,0.02956,0.0333,0.06538,0.21188,0.33132,0.19844,0.09395,0.03617,0.0281,0.04417,0.11125,0.19604,0.32457,0.17644,0.08335,0.03609,0.19345,0.31348,0.14453,0.13893,0.09611,0.02972,0.02004,0.06375
0.24507,0.11739,0.1438,0.14387,0.11688,0.0192,0.02059,0.19319,0.05053,0.0792,0.10255,0.24895,0.36574,0.10308,0.02153,0.02843,0.09309,0.05693,0.0691,0.19767,0.32214,0.07074,0.08767,0.10267,0.09256,0.03695,0.03364,0.06705,0.38639,0.26169,0.0451,0.07661,0.36607,0.24673,0.06953,0.01881,0.00701,0.0098,0.04391,0.23814,0.03354,0.10191,0.1995,0.2044,0.24269,0.16485,0.04057,0.01253,0.24661,0.17741,0.17061,0.04888,0.05873,0.03614,0.07764,0.18398,0.06655,0.01281,0.04129,0.09783,0.27893,0.30378,0.07922,0.11959,0.58766,0.05424,0.0125,0.00936,0.00755,0.00601,0.01405,0.30863,0.03489,0.07462,0.21232,0.19404,0.22678,0.15186,0.07868,0.0268,0.04512,0.05534,0.08353,0.22635,0.26103,0.14879,0.08883,0.09103,0.26151,0.02547,0.08559,0.11149,0.19792,0.07125,0.04963,0.19713,0.10645,0.01424,0.02769,0.02718,0.1005,0.03924,0.22427,0.46045,0.02356,0.00908,0.02511,0.13788,0.35992,0.25916,0.13199,0.05328,0.01992,0.03475,0.12071,0.24304,0.34524,0.15278,0.05334,0.03023,0.19374,0.25776,0.13046,0.09038,0.18043,0.00851,0.04037,0.09835
