1040,0
1500,0
928,0
1212,279
1386,0
1829,0
2066,0
1336,0
644,1149
259,2918
482,3269
481,2895
677,2922
734,3797
365,2333
363,2374
510,2362
1084,154
1236,0
848,0
1023,0
504,0
1362,0
923,0
