69,215
67,1090
107,1822
107,686
96,0
143,0
158,0
245,0
150,282
103,3188
48,2757
69,2181
380,0
86,0
130,795
86,0
271,0
75,0
207,0
297,0
251,0
73,0
108,0
131,0
115,412
89,1774
315,1041
92,0
105,0
127,0
91,0
194,1138
115,1930
110,2046
93,1614
269,1818
370,0
388,0
460,0
282,0
238,0
292,0
201,0
195,0
126,0
95,0
221,0
160,0
289,0
323,0
277,0
295,0
198,47
254,0
122,0
