0.20574,0.05888,0.06354,0.11671,0.17843,0.01429,0.04692,0.31549,0.03193,0.02377,0.08215,0.68088,0.07829,0.0145,0.03281,0.05568,0.03615,0.08586,0.0683,0.21046,0.43463,0.07205,0.06624,0.0263,0.09875,0.02413,0.07673,0.29568,0.26594,0.08251,0.05098,0.10527,0.20992,0.01683,0.0314,0.02157,0.08778,0.1048,0.15671,0.37098,0.05091,0.1668,0.21304,0.2686,0.15458,0.07546,0.04939,0.02122,0.20111,0.08208,0.16701,0.08893,0.08864,0.02769,0.12727,0.21727,0.20859,0.03674,0.06617,0.19619,0.13424,0.09725,0.11582,0.14499,0.15292,0.03118,0.04102,0.05926,0.0578,0.08718,0.25614,0.31449,0.05153,0.00868,0.02788,0.0313,0.1355,0.25303,0.36615,0.12592,0.10209,0.15339,0.19895,0.21784,0.18894,0.07315,0.04479,0.02085,0.25929,0.10481,0.17127,0.1377,0.07312,0.0808,0.06294,0.11007,0.12023,0.00663,0.04385,0.16674,0.47218,0.00209,0.05305,0.13522,0.10118,0.00777,0.02326,0.10565,0.15361,0.0794,0.26209,0.26705,0.03328,0.04592,0.1498,0.37472,0.24591,0.06655,0.06442,0.01938,0.22832,0.10854,0.1636,0.2376,0.12786,0.02371,0.01941,0.09096
0.30068,0.01896,0.04673,0.40617,0.04494,0.01069,0.03177,0.14006,0.03333,0.02648,0.05053,0.45885,0.35954,0.02899,0.02286,0.01942,0.0281,0.04088,0.19035,0.21057,0.46696,0.01658,0.02945,0.0171,0.16154,0.00758,0.008,0.27322,0.27948,0.06727,0.08186,0.12106,0.32313,0.11821,0.19752,0.12045,0.01742,0.00958,0.03957,0.17412,0.0412,0.04397,0.10993,0.23945,0.16225,0.13423,0.12089,0.14809,0.12283,0.08037,0.1344,0.28981,0.12662,0.04076,0.10886,0.09636,0.18073,0.04658,0.15812,0.19631,0.12481,0.06406,0.04242,0.18696,0.45617,0.02945,0.07075,0.09906,0.05372,0.03189,0.07853,0.18043,0.13284,0.159,0.31987,0.18947,0.08164,0.02909,0.03932,0.04876,0.0982,0.10732,0.14767,0.1807,0.12843,0.10487,0.15001,0.08279,0.44663,0.06991,0.04067,0.03186,0.06215,0.0843,0.088,0.17648,0.26474,0.03333,0.03349,0.10621,0.10003,0.09221,0.23051,0.13948,0.05411,0.0098,0.01709,0.19112,0.34525,0.17741,0.13686,0.06836,0.04061,0.09169,0.19371,0.3189,0.30428,0.02317,0.01118,0.01646,0.14613,0.06005,0.13614,0.24154,0.23843,0.02291,0.0343,0.1205
0.4912,0.06872,0.05776,0.04935,0.27678,0.00292,0.00545,0.04782,0.0455,0.05994,0.1457,0.54629,0.17378,0.01191,0.00584,0.01103,0.05601,0.01826,0.04113,0.15904,0.55646,0.06073,0.07499,0.03338,0.25176,0.02309,0.01325,0.28473,0.16161,0.06602,0.08471,0.11483,0.54648,0.03555,0.09414,0.01887,0.01464,0.01146,0.05377,0.22511,0.07799,0.06278,0.10414,0.2005,0.14547,0.18966,0.1436,0.07587,0.05312,0.03223,0.06553,0.39682,0.29014,0.0672,0.04313,0.05184,0.23888,0.04859,0.08883,0.06329,0.126,0.13519,0.10508,0.19413,0.76494,0.02054,0.00964,0.00529,0.00597,0.00271,0.03371,0.15721,0.1442,0.15317,0.30822,0.17151,0.03603,0.01756,0.07343,0.09588,0.06609,0.03741,0.0821,0.19767,0.28789,0.1974,0.09148,0.03996,0.45991,0.05872,0.04226,0.05499,0.07322,0.03524,0.02822,0.24744,0.52626,0.00701,0.00148,0.11174,0.19811,0.00509,0.05512,0.0952,0.12358,0.04327,0.06983,0.12327,0.1733,0.05842,0.22975,0.17858,0.04003,0.08571,0.20919,0.38131,0.18375,0.039,0.03666,0.02435,0.15844,0.05816,0.07982,0.16436,0.17394,0.08612,0.06288,0.21628
0.36119,0.08762,0.10115,0.1261,0.1736,0.0051,0.00881,0.13643,0.03381,0.046,0.12336,0.55432,0.21028,0.00978,0.00884,0.01359,0.06286,0.01573,0.02476,0.11684,0.54223,0.05789,0.10013,0.07956,0.21255,0.01141,0.01598,0.26533,0.14949,0.08795,0.119,0.13828,0.47727,0.04274,0.09374,0.0858,0.02338,0.01229,0.0543,0.21048,0.06822,0.05064,0.09333,0.15275,0.16396,0.19157,0.18097,0.09856,0.03462,0.0345,0.09178,0.36614,0.33244,0.07427,0.03254,0.03371,0.26986,0.02056,0.0458,0.06186,0.09096,0.10396,0.12257,0.28443,0.54907,0.05088,0.06084,0.04717,0.02655,0.0311,0.12092,0.11347,0.13932,0.10747,0.20135,0.30663,0.0691,0.02392,0.05415,0.09807,0.02364,0.0394,0.07358,0.26428,0.25888,0.1871,0.12451,0.0286,0.65391,0.09323,0.02199,0.03132,0.04898,0.01736,0.02788,0.10534,0.47843,0.00651,0.00951,0.04211,0.08708,0.02802,0.14962,0.19873,0.03926,0.02818,0.0923,0.23385,0.25461,0.0823,0.18599,0.0835,0.03494,0.05439,0.20964,0.46478,0.15452,0.03142,0.03553,0.01476,0.24582,0.08894,0.08497,0.14238,0.21343,0.01475,0.02559,0.1841
0.24964,0.02695,0.08066,0.1847,0.14882,0.01414,0.03265,0.26243,0.02527,0.02443,0.05658,0.37362,0.28416,0.10017,0.11252,0.02324,0.05521,0.03206,0.0527,0.26227,0.48863,0.05656,0.03161,0.02096,0.15123,0.01347,0.02083,0.22687,0.20456,0.09541,0.06184,0.22578,0.34428,0.0714,0.07735,0.05657,0.04678,0.05794,0.09582,0.24984,0.11925,0.06363,0.229,0.3042,0.09444,0.05315,0.02671,0.10962,0.05087,0.02167,0.05863,0.16736,0.31934,0.21481,0.08718,0.08014,0.52451,0.06091,0.04035,0.10834,0.06051,0.02051,0.03902,0.14584,0.3365,0.00436,0.00492,0.01573,0.03112,0.03099,0.22137,0.355,0.07486,0.07774,0.13982,0.22495,0.25593,0.0861,0.0973,0.0433,0.03819,0.07495,0.25695,0.38002,0.15315,0.0346,0.04831,0.01382,0.35269,0.12035,0.07668,0.04273,0.06125,0.04899,0.06818,0.22912,0.16932,0.00261,0.06604,0.11636,0.36689,0.02384,0.04931,0.20563,0.06616,0.02433,0.0868,0.17781,0.1706,0.0936,0.23673,0.14396,0.02595,0.11803,0.20628,0.34185,0.22495,0.04482,0.02912,0.00901,0.23701,0.30006,0.10237,0.10383,0.14104,0.00948,0.01213,0.09408
0.27496,0.13619,0.12083,0.14482,0.1448,0.00308,0.00731,0.16801,0.02202,0.02905,0.11197,0.57131,0.20873,0.01406,0.02022,0.02264,0.04888,0.01729,0.01025,0.13567,0.44315,0.05665,0.11395,0.17416,0.1736,0.01955,0.01372,0.18558,0.22687,0.07931,0.13229,0.16908,0.37853,0.03033,0.13337,0.09064,0.02161,0.02302,0.06046,0.26204,0.07797,0.06817,0.08357,0.19479,0.21846,0.16676,0.09443,0.09585,0.02869,0.03274,0.16485,0.41849,0.23977,0.05858,0.03609,0.0208,0.27874,0.01712,0.04424,0.11216,0.10253,0.06922,0.10553,0.27046,0.36958,0.0625,0.08728,0.04458,0.05489,0.03163,0.12311,0.22643,0.12912,0.08773,0.36393,0.20359,0.04664,0.0239,0.03048,0.1146,0.04584,0.04592,0.08159,0.24429,0.2073,0.19335,0.13619,0.04552,0.62004,0.0894,0.04733,0.02564,0.0216,0.01378,0.04415,0.13806,0.3991,0.00656,0.01113,0.1055,0.13213,0.06581,0.19824,0.08153,0.03923,0.05476,0.06697,0.18128,0.27186,0.16145,0.17511,0.04933,0.02371,0.06304,0.2342,0.41194,0.20406,0.01926,0.02601,0.01778,0.26342,0.05991,0.07324,0.14119,0.20711,0.01878,0.06086,0.1755
0.41325,0.10682,0.1148,0.13905,0.13967,0.00267,0.00457,0.07917,0.02992,0.02779,0.13591,0.54946,0.20667,0.01718,0.01555,0.01751,0.06775,0.01278,0.01157,0.2373,0.36141,0.05398,0.12695,0.12827,0.18593,0.01749,0.01985,0.2215,0.21422,0.10747,0.11977,0.11377,0.38594,0.01726,0.12033,0.10609,0.04863,0.02549,0.05673,0.23954,0.07655,0.07169,0.08543,0.13554,0.1216,0.1693,0.20331,0.13657,0.02345,0.01994,0.07714,0.46194,0.28111,0.085,0.03514,0.01627,0.33675,0.03568,0.04543,0.03568,0.07674,0.04356,0.09753,0.32864,0.52921,0.08543,0.13077,0.02157,0.00981,0.0067,0.03601,0.18051,0.15962,0.13544,0.21153,0.17216,0.11443,0.05637,0.07452,0.07594,0.03753,0.07623,0.07637,0.19592,0.26374,0.21949,0.09732,0.0334,0.63562,0.04458,0.03977,0.0051,0.01225,0.01809,0.06516,0.17943,0.39487,0.00227,0.00385,0.06855,0.18921,0.02131,0.15958,0.16036,0.07778,0.07409,0.10806,0.29129,0.21332,0.03648,0.12959,0.06939,0.02688,0.07447,0.18442,0.41024,0.20356,0.05224,0.02855,0.01965,0.22881,0.06786,0.07129,0.1333,0.17861,0.01681,0.0605,0.24283
0.42989,0.14378,0.06162,0.08575,0.18553,0.00123,0.00862,0.08357,0.05223,0.0644,0.15949,0.49747,0.18673,0.0101,0.01088,0.0187,0.0374,0.01343,0.03687,0.13019,0.5599,0.07019,0.10478,0.04724,0.19672,0.01534,0.01035,0.23667,0.17585,0.05861,0.12045,0.18603,0.57885,0.04275,0.02451,0.01199,0.0084,0.0136,0.04955,0.27035,0.04803,0.0284,0.14023,0.28466,0.20261,0.16146,0.06911,0.06551,0.05235,0.05395,0.13112,0.47664,0.11207,0.06517,0.06161,0.04709,0.14394,0.03546,0.06842,0.12608,0.31844,0.07328,0.07415,0.16022,0.48232,0.03496,0.03936,0.03732,0.03252,0.05433,0.13058,0.1886,0.1494,0.1177,0.2792,0.24054,0.06365,0.02663,0.02939,0.0935,0.11571,0.06878,0.07792,0.1453,0.1765,0.17075,0.12061,0.12443,0.27989,0.07711,0.06148,0.08468,0.08267,0.08568,0.05456,0.27393,0.41337,0.00398,0.00864,0.01302,0.27729,0.00993,0.15578,0.11798,0.08302,0.09231,0.06636,0.13626,0.14621,0.11654,0.26834,0.09096,0.0263,0.08506,0.2507,0.27141,0.29191,0.02826,0.0321,0.01426,0.17968,0.04836,0.12425,0.27513,0.1139,0.06676,0.05679,0.13514
0.56688,0.03585,0.02805,0.10857,0.08229,0.00238,0.01059,0.1654,0.06996,0.04206,0.06152,0.54881,0.18039,0.03198,0.02841,0.03687,0.02865,0.0629,0.09977,0.39997,0.34169,0.01585,0.01863,0.03254,0.14842,0.00583,0.0078,0.19472,0.28881,0.08147,0.08857,0.18436,0.19513,0.03936,0.03633,0.04321,0.08433,0.03977,0.1157,0.44617,0.03868,0.05861,0.19273,0.42867,0.11696,0.05885,0.05475,0.05074,0.14256,0.04262,0.032,0.18513,0.18612,0.12389,0.09298,0.19469,0.25054,0.03809,0.06681,0.24119,0.19494,0.05806,0.0478,0.10258,0.23979,0.03238,0.00714,0.0105,0.00738,0.04351,0.39132,0.26797,0.15891,0.11264,0.14533,0.12132,0.07787,0.14537,0.12876,0.1098,0.06329,0.09484,0.18774,0.1666,0.22448,0.10107,0.09767,0.0643,0.44438,0.09453,0.03815,0.04216,0.07011,0.05663,0.07139,0.18266,0.11974,0.03061,0.01288,0.13699,0.43328,0.02462,0.09011,0.15177,0.0476,0.02848,0.06354,0.16379,0.20013,0.04745,0.18324,0.26577,0.01707,0.03079,0.18051,0.44171,0.24768,0.0494,0.02683,0.00602,0.17157,0.1257,0.09111,0.12165,0.20887,0.02063,0.02415,0.23632
0.28607,0.08239,0.02097,0.24959,0.09537,0.00533,0.03422,0.22607,0.03749,0.02393,0.05631,0.57706,0.23656,0.03564,0.01904,0.01397,0.05088,0.07128,0.14707,0.23097,0.42169,0.01961,0.0292,0.0293,0.11842,0.0064,0.01407,0.17593,0.12469,0.0817,0.11498,0.36382,0.42682,0.08226,0.08432,0.03481,0.03448,0.0436,0.06485,0.22885,0.03553,0.07007,0.22139,0.39442,0.12641,0.05221,0.05582,0.04416,0.10891,0.07428,0.11825,0.13306,0.08327,0.07061,0.13776,0.27385,0.27824,0.04747,0.05927,0.15274,0.16128,0.05043,0.05489,0.19567,0.21438,0.036,0.02615,0.0288,0.04783,0.05399,0.20712,0.38573,0.16517,0.16686,0.167,0.08042,0.16639,0.10284,0.10969,0.04163,0.06271,0.07188,0.22713,0.29128,0.20565,0.05699,0.05134,0.03302,0.5408,0.06002,0.03095,0.03613,0.03943,0.0462,0.07147,0.17498,0.12967,0.03889,0.0221,0.14895,0.25543,0.04535,0.13303,0.22657,0.0662,0.07555,0.05916,0.26238,0.20056,0.0774,0.17996,0.07879,0.02194,0.06527,0.24271,0.36925,0.22226,0.03005,0.03719,0.01132,0.3534,0.11595,0.05649,0.07383,0.17506,0.02759,0.03402,0.16366
