"[0, 1, 12, 13, 16, 17]",visual_clustering_resultsCL0
"[2, 7, 9, 15]",visual_clustering_resultsCL1
"[3, 4, 5, 6, 8, 10, 11, 14]",visual_clustering_resultsCL2
