"[0, 3, 4, 5, 6, 9, 10, 11, 15, 18, 19, 21, 23]",visual_clustering_resultsCL0
"[13, 14, 16, 17]",visual_clustering_resultsCL1
"[1, 2, 7, 8, 12, 20, 22]",visual_clustering_resultsCL2
