,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,1.44830545954978,-0.3624584448029803,-1.4376680228179781,1.401214525627417,-0.5037943399405381,3.1412794504340704,-1.4730272278382914,3.049217892364223,0.17888207822063595,-2.909368641344934,1.7658455964680888,-0.03928901679907521,0.6588630725423918,-1.4340759210886,-0.7251758555911301,0.6405468556909804,-0.5062520761019149,-0.5848801039276887,0.3331598888096242,-1.6763483864124447,-0.655147183962986,-0.4827966294668155,-0.7845111286271916,-0.6283126779663822,-0.6925543208470265,-0.11057536391144081,0.804129541030473,0.9525737800550815,1.11423853239697,0.8669765749589107,0.11301967223188204,0.8043963192520165,-0.5187179238807341,-0.4744459417783696,3.176588289879072,1.3790538355287452,2.3282822365942417,-0.27035089261584827,-0.6790717853286481,0.998654436783424,-0.577896231822664,1.3578023152612586,1.2495463326635847,1.2297081367795286,3.059152971951297,-0.24013243594803163,-0.9913712803757132,-1.2556932174443516,0.9869201468211696,0.3335733993197198,-0.6456713970408247,-0.790567276479832,-0.4533857390259806,1.385137674621437,3.1602673225902724,-0.4453904460674176,-0.8503346045787238,-0.7638048098219556,-0.3780700483373963,-0.2642308387230047,-0.1789939357590928,1.6835482946184097,2.2645961040476257,1.8685745942567349,0.218130390353784,0.7054232599204683,-0.4589048781291912,-0.015973765635336663
1,1.2339718834423088,-0.5492263832963985,-0.802260222495925,0.5263226141244316,-1.7489923620815326,1.5222680222119074,-0.2928963706071714,1.6602246433973633,-0.008510931657185508,-2.2502635709873413,0.315672664146677,0.35450120382648953,1.4449750870422342,-0.6681136910892271,-0.6066037651798589,-0.48229934224138094,0.9016828695390631,0.028988572959247515,2.2516177096033756,-0.7807428528897249,-0.8012619090592009,0.4548948414662866,-0.723361854237518,0.29804650473475847,0.467840406207887,0.1921418477936472,-0.4195710820591924,-0.5563205334764546,-0.5330783426472266,-0.61071952171911,-0.24404990619442457,-0.31745399779652533,-0.47938709884525915,-0.2426198853032648,2.5941932314509253,1.2505295121787834,1.4880137446140107,3.2996299571664345,-0.11544231961447636,2.9886995829490677,0.2603996661718821,2.420846957513171,1.8202289660432622,2.056235677046909,0.33797054844817737,1.343098900576247,0.727788734672015,-0.36252956037526746,0.8220173939373375,-0.856000175931318,0.7815140067946706,1.4456134949842887,-1.5716776613680206,0.3558562008110943,-0.07532158973826954,1.7191533473629366,-0.6204566899605193,0.800199904883548,0.9958143227373327,0.8717194685816088,0.11923428630223587,-0.3639990155228994,-0.5360924046024701,-0.7086996394418557,-0.4024858906540388,-0.3084233601197568,-0.45173009148119964,0.5127426568134054
2,1.2480265441706677,-1.4212631869283783,-2.662824973331286,0.4011509085376225,0.8639685928369253,0.19333284342820173,2.8199588376591938,0.47811867814062436,-1.3811050901042223,0.04895875063378344,0.5637211935987658,1.274183588085902,0.6153682003980184,-0.19875928959935407,0.8603623260545115,-0.3258983216866533,0.8098405200700113,-0.17608610322903204,1.7660924153505888,-0.8541985879489529,0.9245073255086429,2.846928404078958,0.15986859644112134,-0.6108243415568199,-0.9687865599618105,-0.7131080773173067,-0.620582835258389,2.8696855088570086,0.5065586733942886,1.0165746842784156,2.8011380561397536,2.5964157587292975,0.7972392545618994,3.151149226560145,0.6174649773941542,-0.010171733221560243,1.3577964571579975,1.3529926353120671,1.8022266220976546,1.175267902964495,1.1142993798386356,1.2118309466898463,2.301892750388593,-0.27245929753596415,-0.531820135210503,2.144455115516052,0.9096162478215334,0.620956296358527,0.5094674885743168,1.4199701130499613,0.5100844948072473,3.0405099280598225,-0.31429253973657556,0.23036939756270577,0.44637367892325397,5.841635153656783,-0.5392305895941755,-0.27773038822581136,-0.4700775114106441,-0.5741411471139695,-0.5007486934663659,4.438667211530152,0.3275640133539206,0.5007143760549452,5.723866222089741,3.7262357698020825,1.5682768020276234,2.8717972476884643
3,1.5305252248106787,-0.7485293191298014,-0.7366916644964653,0.13229442689687457,-0.0227557613279825,0.7007836516876834,-1.0790722540046793,0.8506657071403703,0.26883409963568616,0.26949603049975296,-0.29453650696483397,-0.7243787038573505,-0.444174630565111,2.003057700027664,1.1144005556680034,-0.630178651057219,0.4677698188564193,-1.3034644075519346,-0.567512868746469,1.4141283314721431,-0.3806827972597983,-0.45892932526982694,0.2482699456099669,-0.5403318969711165,-0.2297025765464323,-0.028732309532227107,2.275947517168287,0.7422894630594802,0.1409906245442002,-0.7338765160772279,-0.5965540175685412,-0.5272622443438056,-0.3688557569488668,-0.5342454559580203,1.3850025996237165,-0.7361612795938018,0.048254760555727694,1.1456366451881534,-0.6923700894437931,1.8222765006973676,-0.6260854021608191,1.3484858380612756,-0.8240070670010166,0.5033198713061523,-1.5660863720070375,-0.14473335225336573,-0.0013147507537021566,-1.1751768954929058,-0.3934297562614949,0.2492568475932971,0.28993091108719554,0.22075226317375965,0.07174563550305883,-0.8872959416228108,1.912977726735917,-0.4971622221818801,-0.007396554181834949,-0.8093097412206428,-0.42260451146637307,-0.03719550323632065,1.587368294707757,0.8487937569977332,-0.023503884924025626,-0.6836820573192417,-0.4534615627460165,-0.43664157755401556,-0.435077158744593,0.0415263718708826
4,0.8889299625611009,-1.68618804605615,-0.22126027088939784,0.45090787284471945,0.7001945485723349,0.6458463962288519,-0.381959558736227,0.975847505617146,-0.5889176249212074,-1.9981263581863231,-2.2561299285508674,2.017660216725692,2.1498873554148394,0.02000135614917851,0.6401422944235025,-1.1989688502293958,-1.5612788108802376,2.552708070658249,-1.065694962142426,0.27724775721671335,-0.22628269229674589,-0.3548482629150437,0.5294956703614646,-0.3528629837066216,-0.5556198638444884,-0.7720118756504338,0.22161237020396574,-0.33239101301134627,-0.3677647532571311,-0.09720991375325252,-0.600478525482786,-0.4301238113833924,-0.5440489999386909,-1.19037689356408,0.438819411472126,-0.1339689477759418,0.1835800999204905,-0.10757882005147844,-0.9718026658663057,1.5835324259256793,-0.1863093481362972,0.5283967089658868,1.152009548273748,1.8760691191374086,0.8246769583259108,0.03203744858799432,1.344155577943409,-0.9207979737853104,-0.7975235934171329,-0.15943835066281395,1.4099278868432363,3.010531702882394,0.6280238499076675,-1.2854172808502815,-0.4776911373453568,-0.1797010772506082,0.4504123253269015,-0.6031473327943296,-0.6408628710344435,-0.7992570848508462,0.287809051384443,-0.06470209499357549,-0.4618856784551677,-0.4716877174150588,-0.43999922145930814,-0.2945797498964819,-0.4686656200117881,-0.7117076031717948
5,-0.6444335229028417,0.5543611980802452,0.5960031514812565,-0.5947822725077575,0.4680048723084117,-0.9854319221446041,-0.22522176752979226,-0.64327036689684,0.30362784288518946,-0.3297903255163073,-0.253190222261461,-1.1289945601297726,0.021563383588582317,2.4313054015624234,-1.4175917903175406,1.2253434673334105,-0.46960571021531455,0.4442280382509301,0.49446000227335035,0.17891021972198104,0.39782806361188117,-0.303901702683432,2.3282033186400874,0.2754473337063112,-0.8322072509830689,-0.6885340415047159,-0.9058776566061392,-0.438693183649827,-0.4746506528920823,1.3148998084849493,-0.5496835993559331,-0.566544133329125,-0.5798499709948335,-0.250719436423001,-0.3898492486918035,0.2529998495767499,-0.10201704058288791,-1.004922161524588,-0.06195468977054234,-1.0961130415108518,0.0665280028169759,-0.6403739577458066,0.32113290248808724,-0.637957447157107,1.1201647541958337,0.7482369207914048,1.0426382002729409,0.21106344754382686,-0.16174852075164872,1.0189225450120065,-1.2161351728816485,-1.1885480089043747,-0.07017605031001624,0.026332513717069597,1.0276813337945474,-0.4343738890406068,3.310370565972352,0.5018149200500546,-0.6395239201491396,-0.44542747965259816,-0.7700625563906056,-0.26085553937186606,-0.5060525806487328,1.4305129814900457,-0.4047639155417477,-0.35000286041770273,-0.4906690932473206,0.9851947205228057
6,-0.008460124944606826,0.49447174387763704,0.5742118882701638,-0.14593242840262086,0.03985074638192865,0.10235390112805344,1.2189853914305528,0.03361085480692349,0.3738617360054435,-0.3593959073748735,0.9982435228684787,-1.4519593121231305,-2.218586165838556,0.18574969247514944,0.07659305374922412,1.8866884514049087,0.369321361875505,-0.1840397487516639,-0.12552576358348397,0.4769367647354205,2.0033083370341283,-0.5083859326054859,-0.44905085488329594,0.15863868996070002,-0.5530318530014737,1.0759554042446258,1.3287752999914628,1.1962140720744476,-0.43319266515622457,-0.9340805369326521,-0.7404477639828009,-0.6067652358675122,-0.07259016666179076,-0.0833979937359965,0.25369567769683987,-0.2012389015677649,0.10981329501536406,0.3601773076559635,-1.09103496759212,0.4789554524867281,2.3594684836265434,0.3354538937355651,-0.641612754202968,0.3872579758242978,1.035998276731983,1.6719736519308517,1.5911339207726407,-0.35709169321417794,-1.3066923540972593,-0.8411978802477409,-1.2692395720980947,-0.7169422890558642,-1.0130326210888592,0.5773667038191631,1.3600254163610197,-0.5658455908014263,-0.39837980372053095,1.0356094535682085,-0.1567053190945897,0.9107836689126513,0.48544967212853174,0.9087069732137156,-0.36263268064190934,-0.7601672397173153,-0.5893040886302398,-0.4048638777266631,-0.3452094264451187,-0.2305848723626244
7,0.6984893096918391,-1.676655853207089,-2.962222929811486,0.05756680136998943,0.8762670133518224,-0.12531172092744033,-0.19955572573470107,0.03511003802221413,-0.9224047963384343,-0.5472221984373629,1.0743875789489297,-0.5672197591894403,-1.4389108905522503,0.6043124197710396,-0.18090127483491844,1.0344699785193814,1.5442753147692707,-0.7075024909380927,0.007372850302092631,-0.8808296360992369,-0.4185680770182052,-0.047560376089011244,2.583416782321096,-0.30781454273117853,-0.4262945211802773,-0.436726298069831,0.697005811173784,2.470826402895621,-0.05925132272515931,-0.08801846116148485,-0.6076090507077373,-0.4030215516974399,-0.38404734422533127,0.5033224345872566,-0.10202147900300032,0.11759701852819096,2.1288871123683286,-0.5079367084077636,0.7049208228048407,0.16889254994427802,-0.2001157776848008,0.28855226291032376,1.007062937066921,-0.3421341681771229,1.5962524800539188,1.2319913902882398,-0.012648542339750192,0.647967934317502,0.07640046425366119,-1.4462860342665724,0.3098100269792281,0.3938919342902024,-0.6961177660818101,-0.46607041058546633,-1.1859848307546812,0.05806455969040062,1.728514817383125,-0.10495250469072391,-0.15373743543451984,-0.026674925476460495,0.33352585564801723,2.1667082544697354,-0.12541937337436837,-0.14024664051854493,-0.523436320275366,-0.28306380901714584,-0.3315636504792292,-0.0005676296506535096
8,-0.22911829837983944,0.5532147474564484,0.8381456647041177,0.0030640246942006876,-0.20765801253814906,-0.1684076755066048,-1.0860927030487846,-0.6402720004662585,0.756134658136507,-0.3421998402789759,1.0562234362494942,-0.9003129755743756,-1.1777801341264105,0.9144570540849589,-0.6074967444683282,-0.2740895537605429,0.13360916035655976,0.17763448676935586,0.48346065229280927,0.5314632836229762,0.386179425853005,-0.2677055296606711,0.0710297633692071,-0.8480527431266294,-0.8142581517186506,0.3392553445618931,3.016259451809925,0.5215453974392221,-0.3728318154873522,-0.15408209289022468,-0.6716348925438207,-0.4237898296654628,-0.2778614578741681,0.00884676180096791,-0.2336849782997637,-1.1520503146399366,-0.9785142683312965,-0.23500120490778945,-0.7566340351278071,-0.5686438617184294,-0.8065632666653775,-0.7677159880647005,-0.61573424533327,-1.096090078647376,-0.9724924220116181,-0.15047029907400913,-1.065125699811087,-0.650916388063752,-0.8791301984977579,-0.6531535325698629,-0.3817396166294186,-0.025700524664202286,1.2667961575642428,-0.9779705081852696,-0.52967269669789,-0.28615147226661564,0.6753852253216983,-1.0038699374944586,-0.8578776637025601,0.08444357033438946,2.6521040640130544,-0.10288844137028802,-0.48891570655894345,-0.36843381338818615,-0.6326882827501602,-0.31293897660172093,-0.2045827381877071,-0.026021367739712673
9,-1.2199718797291337,-0.15475265922551482,-0.05022960901697395,-1.071665901421842,0.09093346602854034,-1.2447815061873235,1.0587803641947828,-0.7107336115849227,-0.14625968225378888,0.2838735332276739,-0.8336522327032486,1.308815980844265,-1.802521889394638,1.4370405861232605,-1.197708581076164,0.30563470023600325,-1.1141972291737978,0.31579812776477323,-0.20116130577075814,0.5708679138128698,1.2295641035279767,-0.5924349180872811,-0.9269148311402972,-0.5648863521817554,1.8590593955527364,-0.5407436179463164,0.6531252687656768,1.6728829818854993,-0.41647257437321655,-0.9258890429233977,-0.6321282593440593,-0.5979892011487268,-0.6099582840065945,0.6052786488425572,-1.3544179184600738,0.9032331338763129,0.046011433807394364,-1.108003816286524,-0.03139976066237126,-1.0984399199497359,0.9162447025119815,-0.6968233105184762,-0.23609981418188544,-0.8181960832408932,-0.6930627276167499,1.0862354300684705,-0.8971377758928968,0.2967401953149104,-0.28220891937856835,-0.6179065197105476,0.3646017323236352,-0.871633440152792,0.6028886332973057,-0.4079019840022309,-1.074652752453598,-0.5427010207232482,-0.95026285691029,-0.8831094639738364,1.8212163479857124,-0.5429008202444412,1.7139669350400624,3.118283155051599,-0.47446171016067384,-0.765991417215205,-0.47862902599285195,-0.4462706087902498,-0.48665510969524056,-0.5466316322501148
