573,0
529,0
708,0
797,0
503,0
546,0
647,0
494,0
1093,0
968,0
422,0
295,0
300,0
646,0
476,0
694,0
673,0
645,0
542,0
685,0
498,0
615,0
335,0
443,52
622,18
582,0
589,0
775,0
842,0
376,0
557,0
266,0
455,0
374,0
122,0
0,0
25,0
158,0
128,177
337,0
313,0
523,0
310,0
231,0
398,0
269,0
451,0
332,0
416,0
208,0
189,0
119,0
132,11
310,0
231,0
